,pred
4366,186876.87765625
4367,123675.33765625
4368,134005.25171875
4369,237861.32625
4370,326477.996484375
4371,283003.95484375
4372,265368.806796875
4373,214066.93171875
4374,418658.139921875
4375,172158.46640625
4376,216723.3246875
4377,259269.88859375
4378,162585.708671875
4379,126355.7953125
4380,150236.980625
4381,190838.49890625
4382,147317.381875
4383,114107.710546875
4384,142644.9928125
4385,210244.846875
4386,442470.793671875
4387,163293.0425
4388,296665.204140625
4389,109686.58546875
4390,258084.722578125
4391,185863.785234375
4392,387524.833671875
4393,255095.399375
4394,105308.5378125
4395,91937.9237109375
4396,339168.734765625
4397,180787.395625
4398,130795.884375
4399,334029.6903125
4400,157782.751015625
4401,134709.47125
4402,349073.956484375
4403,436804.49984375
4404,187263.13765625
4405,162460.50625
4406,206392.11125
4407,257827.11546875
4408,279799.734296875
4409,158009.87046875
4410,243795.9584375
4411,133206.313984375
4412,212328.369609375
4413,401560.309765625
4414,219768.360234375
4415,247788.860625
4416,288058.085234375
4417,205987.730625
4418,268413.7259375
4419,187918.49234375
4420,153645.008125
4421,250648.124140625
4422,167126.933828125
4423,152053.457109375
4424,501634.0621875
4425,239394.685625
4426,152284.461484375
4427,166894.575703125
4428,186211.90609375
4429,113488.223515625
4430,155069.276796875
4431,209098.68171875
4432,201802.311875
4433,235017.32015625
4434,248392.86359375
4435,280477.631484375
4436,321620.241953125
4437,120713.035390625
4438,241556.04546875
4439,190827.34375
4440,223542.05109375
4441,274002.896640625
4442,109661.185625
4443,138152.26375
4444,114258.18265625
4445,188589.48984375
4446,377699.755703125
4447,161355.578828125
4448,214661.79515625
4449,302959.709375
4450,126650.05265625
4451,141744.7790625
4452,243882.0821875
4453,199181.176484375
4454,182575.876171875
4455,181231.252421875
4456,120748.282890625
4457,115566.95890625
4458,173884.260234375
4459,216071.37265625
4460,172686.02
4461,160345.6434375
4462,135356.405234375
4463,266730.4646875
4464,132082.375
4465,180478.352421875
4466,69428.0502734375
4467,162000.236640625
4468,198526.117890625
4469,147102.2771875
4470,180724.65359375
4471,324420.29265625
4472,161228.66671875
4473,165331.5275
4474,190740.2096875
4475,165173.32796875
4476,208560.7813671875
4477,269286.13265625
4478,183885.059453125
4479,273011.50375
4480,260298.563203125
4481,167884.2815625
4482,197682.426953125
4483,150811.996015625
4484,189650.168125
4485,179567.695859375
4486,172154.7521875
4487,174058.524765625
4488,184885.605234375
4489,121567.575
4490,118210.126484375
4491,392935.36890625
4492,173425.7915625
4493,156365.267734375
4494,267003.998515625
4495,155229.975390625
4496,338507.953125
4497,165366.421328125
4498,308248.619921875
4499,266648.309609375
4500,282910.19375
4501,189498.18375
4502,151938.135234375
4503,192875.29265625
4504,257668.8471875
4505,287802.056328125
4506,212885.59625
4507,181467.94953125
4508,228610.7478125
4509,261825.8003125
4510,165076.44328125
4511,235739.057734375
4512,235387.9315625
4513,230986.683515625
4514,264509.950546875
4515,204795.4675
4516,272427.2529296875
4517,141139.853125
4518,151373.94609375
4519,381988.935
4520,199388.480625
4521,344193.0165625
4522,131678.41484375
4523,137442.16484375
4524,77225.960859375
4525,303978.942421875
4526,176375.19953125
4527,169768.04796875
4528,133447.721953125
4529,170848.1578125
4530,175669.96875
4531,351286.67171875
4532,239101.45234375
4533,181246.091640625
4534,130877.2334375
4535,82041.6660546875
4536,143675.48265625
4537,199914.274609375
4538,303300.981875
4539,197898.745625
4540,170827.66671875
4541,179850.86515625
4542,176273.86203125
4543,174327.339765625
4544,413618.58078125
4545,373957.51828125
4546,309254.741953125
4547,121530.471171875
4548,165854.1353125
4549,361776.7441796875
4550,97657.058359375
4551,270571.9139453125
4552,379293.2471875
4553,217296.06546875
4554,361866.5940625
4555,179841.7071875
4556,199257.970234375
4557,187915.352578125
4558,218499.389375
4559,270728.573046875
4560,124506.273984375
4561,164478.601328125
4562,184878.5871875
4563,164601.2075
4564,270512.7665625
4565,399098.5221875
4566,225606.718671875
4567,211525.478125
4568,246998.457734375
4569,227459.64796875
4570,112901.741484375
4571,155835.2446875
4572,362585.657109375
4573,175062.19765625
4574,192047.623671875
4575,207164.986328125
4576,205542.231328125
4577,133940.663515625
4578,228188.121484375
4579,148894.060625
4580,210450.45140625
4581,180436.891875
4582,221084.4865625
4583,201726.308125
4584,220797.279453125
4585,243930.2121875
4586,202685.3325
4587,318527.346640625
4588,221417.40828125
4589,394311.99625
4590,176818.445625
4591,100981.514453125
4592,153319.21390625
4593,375169.656875
4594,187980.838046875
4595,115002.364140625
4596,282570.6484375
4597,208245.2134375
4598,270702.206953125
4599,179836.697421875
4600,163229.322109375
4601,479472.82265625
4602,387685.7021875
4603,236198.1571875
4604,243238.2040625
4605,189007.27484375
4606,201875.370859375
4607,245018.022109375
4608,181492.21875
4609,119061.018359375
4610,195058.67125
4611,332919.57484375
4612,343147.588125
4613,188433.901875
4614,231711.59875
4615,305427.091640625
4616,326983.295390625
4617,350795.485625
4618,216921.5075
4619,175638.9565625
4620,101184.960390625
4621,244818.974453125
4622,124614.759140625
4623,178746.323671875
4624,184591.7403125
4625,152548.413046875
4626,387419.89796875
4627,186303.04703125
4628,182935.67765625
4629,249906.908515625
4630,195662.91296875
4631,218912.31453125
4632,470387.47375
4633,133983.131796875
4634,325535.6090625
4635,199753.088515625
4636,239725.535546875
4637,194507.198515625
4638,246427.34625
4639,160424.39546875
4640,163806.065078125
4641,189081.74
4642,223933.69890625
4643,139378.971328125
4644,146677.63109375
4645,238630.488046875
4646,206968.297890625
4647,218291.3609375
4648,305660.208203125
4649,162179.249296875
4650,178317.771875
4651,172124.671875
4652,128510.40078125
4653,232054.143125
4654,147383.202578125
4655,188133.247578125
4656,131059.22046875
4657,152518.005078125
4658,168048.2159375
4659,199507.817421875
4660,182787.8359375
4661,214596.3321875
4662,138532.756875
4663,286314.41765625
4664,181742.582890625
4665,217343.02546875
4666,212721.673046875
4667,176941.259296875
4668,186214.6115625
4669,364364.83859375
4670,187853.23515625
4671,158828.048359375
4672,165363.984765625
4673,268661.60609375
4674,166494.975546875
4675,172073.316953125
4676,220617.927109375
4677,245990.00671875
4678,128492.216875
4679,154370.440390625
4680,128571.2709375
4681,251282.728203125
4682,163155.94734375
4683,148036.029765625
4684,170650.44375
4685,472272.031875
4686,352841.6578125
4687,125955.5684375
4688,185520.10953125
4689,119735.214453125
4690,125225.185703125
4691,170246.837734375
4692,240782.5171875
4693,169582.0734375
4694,307867.4503125
4695,146775.381796875
4696,245633.997265625
4697,203671.421328125
4698,216378.205625
4699,204148.72421875
4700,112867.81640625
4701,196577.454140625
4702,137310.1371875
4703,186526.3103125
4704,183308.2171875
4705,247541.964140625
4706,220502.911875
4707,200396.680625
4708,367173.81328125
4709,359393.089609375
4710,172109.953125
4711,361766.16984375
4712,139773.069609375
4713,343602.959609375
4714,211048.407734375
4715,169773.61671875
4716,151993.02171875
4717,188802.002265625
4718,180345.978125
4719,142801.5290625
4720,158380.528203125
4721,168269.90609375
4722,180240.56734375
4723,217637.538515625
4724,172509.6159375
4725,71123.6969140625
4726,169567.24078125
4727,313293.0278125
4728,251577.127109375
4729,176974.19203125
4730,219507.506875
4731,199623.47515625
4732,352072.089296875
4733,172304.908125
4734,160559.4896875
4735,112727.011640625
4736,184686.04328125
4737,300493.2903125
4738,203679.91265625
4739,247327.78546875
4740,198104.91390625
4741,233513.75453125
4742,155522.43984375
4743,257694.8125
4744,291223.233828125
4745,226482.2578125
4746,168968.355546875
4747,198175.4840625
4748,176716.95875
4749,105796.800546875
4750,259304.20515625
4751,153402.21453125
4752,439294.11515625
4753,231775.3301953125
4754,169742.71
4755,125612.551015625
4756,176106.2428125
4757,253012.311328125
4758,321824.247734375
4759,114732.61203125
4760,324786.13296875
4761,182488.0975
4762,348032.071171875
4763,146405.34765625
4764,214522.5303125
4765,190886.96109375
4766,205165.256484375
4767,184008.5778125
4768,157202.5703125
4769,144455.62359375
4770,219839.435
4771,130492.022578125
4772,187135.69328125
4773,220559.09078125
4774,215648.552421875
4775,169950.92453125
4776,139822.600234375
4777,153852.17609375
4778,197340.2198828125
4779,212689.926796875
4780,231402.648359375
4781,189153.38640625
4782,178803.17453125
4783,190467.396953125
4784,137754.176953125
4785,451223.9740625
4786,201364.14109375
4787,166942.87703125
4788,198562.479375
4789,174008.64703125
4790,137007.62546875
4791,420861.6565625
4792,241423.291875
4793,129236.911875
4794,85076.323828125
4795,228352.8884375
4796,194417.4128125
4797,232126.981484375
4798,292662.53390625
4799,222093.8684375
4800,123016.027890625
4801,249574.7415625
4802,164346.83171875
4803,238414.3090625
4804,183795.64921875
4805,401222.67546875
4806,180356.97328125
4807,320433.69140625
4808,279548.869921875
4809,161703.063203125
4810,388408.52828125
4811,198359.64453125
4812,155242.118125
4813,202600.10328125
4814,183855.639375
4815,236038.15125
4816,393940.4971875
4817,139561.394140625
4818,261683.59671875
4819,213766.3228125
4820,251602.58546875
4821,222904.243203125
4822,197749.846484375
4823,210122.8784375
4824,136382.5134375
4825,250864.410703125
4826,155822.8075
4827,284971.822890625
4828,198256.878125
4829,241718.611953125
4830,192583.538046875
4831,178229.2903125
4832,180723.7646875
4833,185580.250390625
4834,163746.769609375
4835,158678.76328125
4836,365537.54671875
4837,214975.6365625
4838,156640.9159375
4839,342230.263125
4840,194924.08375
4841,129280.869375
4842,180744.60296875
4843,118898.0615625
4844,190208.944609375
4845,239945.2665625
4846,181610.8684375
4847,184946.943125
4848,374302.304375
4849,166592.8528125
4850,185752.8771875
4851,336113.14515625
4852,273960.801640625
4853,187323.86953125
4854,114865.870078125
4855,217721.404375
4856,190175.4125
4857,143895.933828125
4858,324652.723828125
4859,156242.590078125
4860,106728.263125
4861,146190.53703125
4862,154702.123125
4863,178133.59734375
4864,312180.466875
4865,223297.334296875
4866,325008.000390625
4867,345082.52890625
4868,288355.043359375
4869,208300.44984375
4870,78720.862421875
4871,236003.5928125
4872,185979.77390625
4873,162658.62546875
4874,183915.897734375
4875,161269.25609375
4876,125941.367890625
4877,201330.36969791667
4878,155052.67296875
4879,146752.68984375
4880,371965.50921875
4881,272048.39875
4882,289681.63484375
4883,211411.417734375
4884,391605.21109375
4885,182719.686875
4886,238815.22
4887,185226.314375
4888,236196.01203125
4889,266178.624296875
4890,198456.6478125
4891,219728.541953125
4892,166479.0334375
4893,149380.61625
4894,318993.941953125
4895,161781.444453125
4896,153744.663515625
4897,364147.09578125
4898,226940.34671875
4899,174059.531328125
4900,242819.68296875
4901,449831.719765625
4902,404828.308359375
4903,173153.465859375
4904,174314.08625
4905,178003.485546875
4906,239162.84046875
4907,190567.41796875
4908,149440.10453125
4909,126199.228984375
4910,343298.464609375
4911,155177.820859375
4912,85748.537265625
4913,209417.7940625
4914,365849.815
4915,136841.398984375
4916,147273.078828125
4917,166067.599453125
4918,202395.336328125
4919,159865.30921875
4920,128063.78546875
4921,194103.7521875
4922,230663.52734375
4923,187391.42859375
4924,178590.134453125
4925,198113.810703125
4926,299165.29046875
4927,107221.75171875
4928,234992.643046875
4929,122068.155078125
4930,322946.0278125
4931,174279.837109375
4932,191895.508125
4933,189849.173125
4934,194060.095625
4935,177760.520078125
4936,252251.839375
4937,108204.994140625
4938,160352.82828125
4939,153908.254375
4940,436023.787890625
4941,159266.459921875
4942,231772.8565625
4943,169699.77484375
4944,149663.73796875
4945,349440.411796875
4946,192815.871328125
4947,138569.5321875
4948,365509.1075
4949,142513.12125
4950,434882.673203125
4951,179133.20171875
4952,150712.11078125
4953,189337.412421875
4954,398673.254296875
4955,151330.195
4956,246863.186171875
4957,159555.4584375
4958,198076.02046875
4959,242413.002421875
4960,83542.85765625
4961,382605.14171875
4962,101062.50953125
4963,305947.115
4964,174641.66296875
4965,359474.9340625
4966,199296.303828125
4967,169592.8171875
4968,330404.7228125
4969,198043.47859375
4970,231345.053359375
4971,195099.091640625
4972,159097.417109375
4973,243755.9296875
4974,148729.337265625
4975,357418.323515625
4976,143629.154765625
4977,171872.162578125
4978,288493.1025
4979,311932.47484375
4980,288532.010390625
4981,161333.55921875
4982,134930.7828125
4983,204773.11328125
4984,178736.0621875
4985,383564.941875
4986,237733.74796875
4987,176765.400078125
4988,202027.449375
4989,189456.374375
4990,202925.812421875
4991,216909.5940625
4992,173121.44
4993,143478.05125
4994,242295.19125
4995,182905.27734375
4996,405021.75609375
4997,146396.34828125
4998,190277.4534375
4999,290459.161484375
